index,accident_id,ST_CASE,VE_TOTAL,VE_FORMS,PEDS,PERSONS,COUNTY,county_name,CITY,city_name,DAY,MONTH,YEAR,HOUR,MINUTE,NHS,FUNC_SYS,func_sys_lit,ROAD_FNC,road_fnc_lit,RD_OWNER,rd_owner_lit,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,SP_JUR,sp_jur_lit,HARM_EV,harm_ev_lit,MAN_COLL,man_coll_lit,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,lgt_cond_lit,WEATHER,weather_lit,SCH_BUS,CF1,CF2,CF3,cf1_lit,cf2_lit,cf3_lit,FATALS,A_INTER,a_inter_lit,A_ROADFC,a_road_fc_lit,A_TOD,a_tod_lit,A_DOW,a_dow_lit,A_LT,a_lt_lit,A_SPCRA,a_spcra_lit,A_PED,a_ped_lit,A_PED_F,a_ped_f_lit,A_PEDAL,a_pedal_lit,A_PEDAL_F,a_pedal_f_lit,A_POLPUR,a_polour_lit,A_POSBAC,a_posbac_lit,A_DIST,a_dist_lit,A_DROWSY,a_drowsy_lit,INDIAN_RES,indian_res_lit
1450,2015040807,40807,1,1,1,1,13,MARICOPA,200,GLENDALE,11,12,2015,22,31,0,4.0,Minor Arterial,,.,4.0,City or Municipal Highway Agency,67TH AVE,,33.52505833,-112.20301667,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1451,2015040813,40813,1,1,0,4,7,GILA,0,NONE LISTED,20,12,2015,12,30,0,4.0,Minor Arterial,,.,1.0,State Highway Agency,US-60,,33.47328056,-110.72316944,0,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,1,Daylight,2,Rain,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1452,2015040820,40820,1,1,0,2,13,MARICOPA,0,NONE LISTED,10,12,2015,99,99,0,5.0,Major Collector,,.,2.0,County Highway Agency,CR-BELTLINE RD,,33.21924167,-112.06681667,3,Indian Reservation,99,Unknown,99,Unknown,0,99,99,0,99,9,Unknown,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,3,Unknown,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1453,2015040822,40822,1,1,1,4,13,MARICOPA,370,PHOENIX,13,12,2015,18,52,0,5.0,Major Collector,,.,4.0,City or Municipal Highway Agency,HATCHER RD,13TH AVE,33.57122222,-112.08901389,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,3,3,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1454,2015040823,40823,1,1,0,4,13,MARICOPA,370,PHOENIX,17,12,2015,16,54,0,7.0,Local,,.,98.0,Not Reported,CENTRAL AVE,,33.34701944,-112.08458056,0,No Special Jurisdiction,17,Boulder,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,1,Daylight,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,1,Daytime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1455,2015040825,40825,1,1,0,1,5,COCONINO,0,NONE LISTED,20,12,2015,2,53,0,5.0,Major Collector,,.,1.0,State Highway Agency,US-180,,35.26695278,-111.70580833,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,2,Dark - Not Lighted,10,Cloudy,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1456,2015040827,40827,1,1,0,2,19,PIMA,0,NONE LISTED,25,12,2015,9,26,0,4.0,Minor Arterial,,.,1.0,State Highway Agency,SR-85,,32.47580833,-112.87750833,2,Military,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1457,2015040830,40830,1,1,0,1,999,999,9999,UNKNOWN,25,7,2015,99,99,9,99.0,Unknown,,.,99.0,Unknown,UNKNOWN RD,,99.9999,999.9999,9,Unknown,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,99,99,0,99,9,Unknown,99,Unknown,No,0,0,0,None,None,None,1,3,Unknown,7,Unknown,3,Unknown,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1458,2015040831,40831,3,3,0,5,13,MARICOPA,420,SCOTTSDALE,26,12,2015,18,44,0,4.0,Minor Arterial,,.,4.0,City or Municipal Highway Agency,SCOTTSDALE RD,,33.78596389,-111.9258,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,1,1,0,1,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1459,2015040833,40833,1,1,0,2,1,APACHE,0,NONE LISTED,23,6,2015,12,9,0,7.0,Local,,.,98.0,Not Reported,UNAMED DIRT RD,,36.3998,-109.74735278,3,Indian Reservation,58,Ground,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,1,Daytime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1460,2015040834,40834,1,1,0,1,1,APACHE,0,NONE LISTED,13,7,2015,12,30,0,5.0,Major Collector,,.,62.0,Bureau of Indian Affairs,BIA 12,,36.32109444,-109.22598333,3,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1461,2015040835,40835,2,2,0,4,17,NAVAJO,0,NONE LISTED,24,5,2015,15,24,0,7.0,Local,,.,62.0,Bureau of Indian Affairs,BIA 6530,,36.526875,-110.05033611,3,Indian Reservation,12,Motor Vehicle In-Transport,99,Unknown,0,99,99,0,99,1,Daylight,99,Unknown,No,0,0,0,None,None,None,2,2,Non-Interstate,6,Local,1,Daytime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1462,2015040836,40836,1,1,0,2,1,APACHE,0,NONE LISTED,6,3,2015,20,45,0,5.0,Major Collector,,.,1.0,State Highway Agency,US-191,,36.69681389,-109.61393611,3,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,99,99,0,99,6,Dark - Unknown Lighting,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1463,2015040837,40837,1,1,0,1,5,COCONINO,0,NONE LISTED,1,9,2015,99,99,0,7.0,Local,,.,98.0,Not Reported,BIA 6720,,35.55925833,-110.97695833,3,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,99,99,0,99,9,Unknown,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,3,Unknown,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1464,2015040838,40838,1,1,0,2,1,APACHE,0,NONE LISTED,13,9,2015,19,59,0,5.0,Major Collector,,.,62.0,Bureau of Indian Affairs,BIA 12,,99.9999,999.9999,3,Indian Reservation,11,Live Animal,0,Not a Collision with Motor Vehicle In-Transport,0,99,99,0,99,9,Unknown,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1465,2015040840,40840,1,1,1,1,15,MOHAVE,268,LAKE HAVASU CITY,4,11,2015,6,25,0,4.0,Minor Arterial,,.,4.0,City or Municipal Highway Agency,ACOMA BLVD,PIMA DR,34.48493333,-114.32607778,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,2,2,0,1,2,Dark - Not Lighted,10,Cloudy,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1466,2015040841,40841,1,1,1,1,1,APACHE,0,NONE LISTED,8,11,2015,18,10,0,5.0,Major Collector,,.,62.0,Bureau of Indian Affairs,BIA 12,,99.9999,999.9999,3,Indian Reservation,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,99,99,0,1,9,Unknown,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1467,2015040842,40842,1,1,0,6,21,PINAL,0,NONE LISTED,8,11,2015,6,8,0,5.0,Major Collector,,.,62.0,Bureau of Indian Affairs,BIA 15,,32.55105,-111.92887778,3,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,1,Involving a Drowsy Driver,1,Tribal Lands
1468,2016040001,40001,1,1,0,5,21,PINAL,0,NONE LISTED,2,1,2016,13,54,0,7.0,Local,,.,62.0,Bureau of Indian Affairs,ARROW WEED RD,,33.05111667,-111.64591389,3,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,1,Daytime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1469,2016040002,40002,1,1,1,1,13,MARICOPA,30,AVONDALE,2,1,2016,21,26,0,7.0,Local,,.,98.0,Not Reported,CENTRAL AVE,,33.44373056,-112.34964722,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1470,2016040007,40007,1,1,0,3,27,YUMA,620,YUMA,10,1,2016,1,32,0,4.0,Minor Arterial,,.,4.0,City or Municipal Highway Agency,8TH ST GISS PKWY,CASTLE DOME AVE,32.71319722,-114.606475,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,3,3,0,4,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,2,2,Non-Interstate,4,Minor arterial,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1471,2016040010,40010,1,1,1,1,13,MARICOPA,290,MESA,14,1,2016,20,44,0,7.0,Local,,.,98.0,Not Reported,SANTA BARBARA ST,,33.42908889,-111.87673056,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1472,2016040014,40014,1,1,1,1,13,MARICOPA,290,MESA,19,1,2016,17,7,0,5.0,Major Collector,,.,4.0,City or Municipal Highway Agency,MCLELLAN RD,FOREST,33.44439722,-111.79206389,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,2,3,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1473,2016040016,40016,1,1,0,1,13,MARICOPA,30,AVONDALE,22,1,2016,21,29,0,7.0,Local,,.,98.0,Not Reported,105TH LN,,33.491075,-112.28660833,0,No Special Jurisdiction,38,Fence,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,5,3,Dark - Lighted,10,Cloudy,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1474,2016040019,40019,1,1,0,2,13,MARICOPA,220,GOODYEAR,24,1,2016,15,41,0,6.0,Minor Collector,,.,4.0,City or Municipal Highway Agency,ELLIOT RD,,33.35540278,-112.44143611,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,3,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1475,2016040021,40021,1,1,0,3,1,APACHE,0,NONE LISTED,25,1,2016,15,43,0,5.0,Major Collector,,.,1.0,State Highway Agency,US-191,,36.20251389,-109.59830833,3,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1476,2016040024,40024,1,1,0,1,19,PIMA,0,NONE LISTED,28,1,2016,21,10,0,7.0,Local,,.,98.0,Not Reported,CAMINO AURELIA,,31.928475,-110.74936389,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1477,2016040025,40025,1,1,0,1,13,MARICOPA,158,EL MIRAGE,30,1,2016,20,28,0,7.0,Local,,.,98.0,Not Reported,PEORIA AVE,121ST AVE,33.57991944,-112.32040278,0,No Special Jurisdiction,38,Fence,0,Not a Collision with Motor Vehicle In-Transport,0,3,10,0,5,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1478,2016040026,40026,1,1,1,1,13,MARICOPA,420,SCOTTSDALE,9,1,2016,19,20,0,4.0,Minor Arterial,,.,4.0,City or Municipal Highway Agency,92ND ST,,33.587225,-111.88258889,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1479,2016040028,40028,2,2,0,3,19,PIMA,530,TUCSON,14,1,2016,16,10,0,4.0,Minor Arterial,,.,2.0,County Highway Agency,CR-VALENCIA RD,CR-CAMINO DE OESTE,32.13338056,-111.06286111,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,2,2,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1480,2016040029,40029,1,1,0,4,17,NAVAJO,429,SHOW LOW,15,1,2016,19,46,0,4.0,Minor Arterial,,.,1.0,State Highway Agency,US-60 DEUCE OF CLUBS,,34.21860278,-110.07244722,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,2,Dark - Not Lighted,4,Snow,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1481,2016040031,40031,3,2,0,2,25,YAVAPAI,0,NONE LISTED,16,1,2016,8,15,0,4.0,Minor Arterial,,.,1.0,State Highway Agency,SR-169,ORME RD,34.54588056,-112.1589,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,2,3,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1482,2016040032,40032,2,2,0,7,1,APACHE,0,NONE LISTED,15,1,2016,99,99,0,5.0,Major Collector,,.,1.0,State Highway Agency,US-191,,36.62705833,-109.58377778,3,Indian Reservation,23,Bridge Rail (Includes parapet),0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,1,Daylight,4,Snow,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,3,Unknown,3,Unknown,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1483,2016040033,40033,2,2,0,3,13,MARICOPA,368,PEORIA,25,1,2016,12,9,0,4.0,Minor Arterial,,.,4.0,City or Municipal Highway Agency,THUNDERBIRD RD,91ST AVE,33.60968056,-112.25504444,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,2,3,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1484,2016040038,40038,2,2,0,2,21,PINAL,70,CASA GRANDE,5,2,2016,6,58,0,4.0,Minor Arterial,,.,4.0,City or Municipal Highway Agency,MARICOPA CASA GRANDE HWY,,32.96647222,-111.90112222,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,1,1,0,1,4,Dawn,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1485,2016040044,40044,2,2,0,3,25,YAVAPAI,0,NONE LISTED,14,2,2016,18,1,0,5.0,Major Collector,,.,1.0,State Highway Agency,SR-89,,34.05874722,-112.81805833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,1,1,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1486,2016040046,40046,2,2,0,3,19,PIMA,0,NONE LISTED,16,2,2016,11,0,0,5.0,Major Collector,,.,2.0,County Highway Agency,CR-CAMINO DE OESTE,CRESTVIEW RD,32.25656944,-111.06139444,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,2,2,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,1,Involving a Distracted Driver,2,Other Crash,0,Not Tribal Lands
1487,2016040048,40048,1,1,1,1,13,MARICOPA,200,GLENDALE,17,2,2016,18,46,0,4.0,Minor Arterial,,.,4.0,City or Municipal Highway Agency,GLENDALE AVE,,33.53682222,-112.35625278,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,3,Dark - Lighted,1,Clear,No,16,0,0,Non-occupant struck vehicle,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1488,2016040049,40049,1,1,1,1,13,MARICOPA,370,PHOENIX,17,2,2016,21,43,0,4.0,Minor Arterial,,.,4.0,City or Municipal Highway Agency,VAN BUREN ST,27TH DR,33.45113889,-112.11914444,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,3,3,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1489,2016040050,40050,1,1,0,1,13,MARICOPA,368,PEORIA,19,2,2016,16,33,0,7.0,Local,,.,98.0,Not Reported,BEARDSLEY CANAL SERVICE RD,,33.78255,-112.251375,0,No Special Jurisdiction,39,Wall,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,5,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,1,Daytime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1490,2016040051,40051,2,2,0,3,19,PIMA,530,TUCSON,19,2,2016,18,10,0,5.0,Major Collector,,.,4.0,City or Municipal Highway Agency,SANTA CLARA AVE,CALLE ARAGON,32.12898889,-110.98189167,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,3,2,0,1,5,Dusk,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
